id,Null,uptime,country,location,ships,distinct,contributor,status,timezone,date,time,url
2701,,96 %,  Australia,O'Connor,67,67,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2864,,0 %,  Australia,Morayfield,0,0,,Dead,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2995,,100 %,  Australia,Kingston,12,11,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2999,,100 %,  Australia,Mount Hicks,6,5,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2070,,100 %,  Australia,"Nelson Bay, NSW",42,42,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2739,,90 %,  Australia,Townsville,42,42,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2465,,0 %,  Australia,Darwin,0,0,,Dead,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2234,,98 %,  Australia,Mt Arthur (N.Tasmania),1,1,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2502,,100 %,  Australia,Scarborough,64,64,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2556,,100 %,  Australia,Franklin,9,8,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2936,,94 %,  Australia,Kettering,23,21,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2637,,87 %,  Australia,Devonport,8,7,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2801,,0 %,  Australia,Glenorcky,0,0,,Dead,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
3354,,0 %,  Australia,Port Hedland,0,0,,Dead,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
3175,,100 %,  Austria,Vienna,2,0,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2798,,100 %,  Austria,Linz,26,26,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2520,,100 %,  Austria,Vienna,16,14,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2984,,100 %,  Azerbaijan,Baku,36,36,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2445,,0 %,  Bahamas,Freeport,0,0,,Dead,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
3359,,92 %,  Belgium,Schoten,52,4,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2723,,0 %,  Belgium,Antwerp Harbour 2,0,0,www.vemasys.com,Dead,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
3215,,79 %,  Belgium,Antwerp,2,0,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
3249,,88 %,  Belgium,Antwerp,63,0,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2300,,100 %,  Belgium,Antwerp Harbour 1,471,49,www.vemasys.com,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2061,,100 %,  Belgium,Ostend,45,0,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2276,,100 %,  Belgium,Schilde,282,6,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2404,,100 %,  Belgium,Bruges,160,20,dotOcean,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
3459,,100 %,  Belgium,Oostende,87,2,Flanders Marine Institute,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2709,,0 %,  Belgium,"Watervliet, St Laureins",0,0,,Dead,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
3075,,100 %,  Belgium,Aalst,2,2,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2546,,100 %,  Belgium,Merchtem,26,3,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
3152,,100 %,  Belgium,Zeebrugge,204,28,Citymesh,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
3483,,24 %,  Belgium,WIjnegem,41,8,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2145,,100 %,  Belgium,Antwerp2,475,42,Tresco Engineering,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2292,,100 %,  Belgium,Gent,380,239,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2981,,95 %,  Belgium,Oostende,112,1,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2127,,100 %,  Belgium,Izegem,100,0,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2517,,100 %,  Brazil,Belem,195,61,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2929,,0 %,  Brazil,Curitiba,0,0,,Dead,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
3489,,100 %,  Brazil,Maceio,4,4,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2850,,100 %,  Brazil,Fortaleza,17,17,German Aerospace Center (DLR),Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2576,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
3019,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2042,,100 %,  Canada,Vancouver,160,26,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2593,,100 %,  Canada,Prince Rupert,75,23,,Online,India Standard Time,19/10/2021,21:24:46,https://www.aishub.net/stations?page=8
2766,,0 %,  Angola,Zaire,0,0,,Dead,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
3061,,100 %,  Argentina,Buenos Aires,20,20,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2502,,100 %,  Australia,Scarborough,64,64,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2701,,96 %,  Australia,O'Connor,69,69,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2801,,0 %,  Australia,Glenorcky,0,0,,Dead,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2070,,100 %,  Australia,"Nelson Bay, NSW",40,40,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2288,,100 %,  Australia,Johanna,6,6,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2936,,94 %,  Australia,Kettering,23,20,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2465,,0 %,  Australia,Darwin,0,0,,Dead,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2739,,90 %,  Australia,Townsville,42,42,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2864,,0 %,  Australia,Morayfield,0,0,,Dead,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2637,,87 %,  Australia,Devonport,8,7,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
3354,,0 %,  Australia,Port Hedland,0,0,,Dead,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2995,,100 %,  Australia,Kingston,8,6,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
3292,,99 %,  Australia,"Oakleigh, Victoria",2,2,SARCNET,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2556,,100 %,  Australia,Franklin,8,7,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2999,,100 %,  Australia,Mount Hicks,7,6,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2234,,98 %,  Australia,Mt Arthur (N.Tasmania),2,2,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2675,,100 %,  Australia,Sydney,15,15,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2520,,100 %,  Austria,Vienna,16,14,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2798,,100 %,  Austria,Linz,26,26,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
3175,,100 %,  Austria,Vienna,2,0,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2984,,100 %,  Azerbaijan,Baku,37,37,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2445,,0 %,  Bahamas,Freeport,0,0,,Dead,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2546,,100 %,  Belgium,Merchtem,25,3,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
3075,,100 %,  Belgium,Aalst,2,2,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
3459,,100 %,  Belgium,Oostende,94,2,Flanders Marine Institute,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2145,,100 %,  Belgium,Antwerp2,480,43,Tresco Engineering,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2292,,100 %,  Belgium,Gent,376,236,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2709,,0 %,  Belgium,"Watervliet, St Laureins",0,0,,Dead,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
3152,,100 %,  Belgium,Zeebrugge,207,25,Citymesh,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2127,,100 %,  Belgium,Izegem,106,0,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
3483,,24 %,  Belgium,WIjnegem,43,7,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2300,,100 %,  Belgium,Antwerp Harbour 1,469,43,www.vemasys.com,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2404,,100 %,  Belgium,Bruges,161,22,dotOcean,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2981,,95 %,  Belgium,Oostende,120,1,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2061,,100 %,  Belgium,Ostend,43,0,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
3359,,92 %,  Belgium,Schoten,50,5,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
3215,,79 %,  Belgium,Antwerp,2,0,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2723,,0 %,  Belgium,Antwerp Harbour 2,0,0,www.vemasys.com,Dead,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2276,,100 %,  Belgium,Schilde,294,5,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
3249,,88 %,  Belgium,Antwerp,63,0,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2850,,100 %,  Brazil,Fortaleza,16,16,German Aerospace Center (DLR),Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
3489,,100 %,  Brazil,Maceio,4,4,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2929,,0 %,  Brazil,Curitiba,0,0,,Dead,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2517,,100 %,  Brazil,Belem,197,60,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2576,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
3019,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2821,,100 %,  Canada,Burnaby,34,2,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
3201,,94 %,  Canada,Sorel-Tracy,22,1,,Online,India Standard Time,19/10/2021,21:25:40,https://www.aishub.net/stations?page=1
2766,,0 %,  Angola,Zaire,0,0,,Dead,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
3061,,100 %,  Argentina,Buenos Aires,20,20,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2995,,100 %,  Australia,Kingston,8,6,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2999,,100 %,  Australia,Mount Hicks,7,6,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2864,,0 %,  Australia,Morayfield,0,0,,Dead,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2288,,100 %,  Australia,Johanna,6,6,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2739,,90 %,  Australia,Townsville,42,42,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2502,,100 %,  Australia,Scarborough,64,64,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2234,,98 %,  Australia,Mt Arthur (N.Tasmania),2,2,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2637,,87 %,  Australia,Devonport,8,7,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2936,,94 %,  Australia,Kettering,23,20,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2070,,100 %,  Australia,"Nelson Bay, NSW",40,40,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
3354,,0 %,  Australia,Port Hedland,0,0,,Dead,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2801,,0 %,  Australia,Glenorcky,0,0,,Dead,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
3292,,99 %,  Australia,"Oakleigh, Victoria",2,2,SARCNET,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2556,,100 %,  Australia,Franklin,8,7,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2675,,100 %,  Australia,Sydney,15,15,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2465,,0 %,  Australia,Darwin,0,0,,Dead,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2701,,96 %,  Australia,O'Connor,69,69,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
3175,,100 %,  Austria,Vienna,2,0,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2798,,100 %,  Austria,Linz,26,26,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2520,,100 %,  Austria,Vienna,16,14,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2984,,100 %,  Azerbaijan,Baku,37,37,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2445,,0 %,  Bahamas,Freeport,0,0,,Dead,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2709,,0 %,  Belgium,"Watervliet, St Laureins",0,0,,Dead,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
3483,,24 %,  Belgium,WIjnegem,43,7,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2546,,100 %,  Belgium,Merchtem,25,3,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
3075,,100 %,  Belgium,Aalst,2,2,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2145,,100 %,  Belgium,Antwerp2,480,43,Tresco Engineering,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
3215,,79 %,  Belgium,Antwerp,2,0,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2300,,100 %,  Belgium,Antwerp Harbour 1,469,43,www.vemasys.com,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2292,,100 %,  Belgium,Gent,376,236,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2404,,100 %,  Belgium,Bruges,161,22,dotOcean,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2127,,100 %,  Belgium,Izegem,106,0,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2276,,100 %,  Belgium,Schilde,294,5,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2981,,95 %,  Belgium,Oostende,120,1,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
3459,,100 %,  Belgium,Oostende,94,2,Flanders Marine Institute,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
3152,,100 %,  Belgium,Zeebrugge,207,25,Citymesh,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
3359,,92 %,  Belgium,Schoten,50,5,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2723,,0 %,  Belgium,Antwerp Harbour 2,0,0,www.vemasys.com,Dead,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2061,,100 %,  Belgium,Ostend,43,0,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
3249,,88 %,  Belgium,Antwerp,63,0,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
3489,,100 %,  Brazil,Maceio,4,4,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2850,,100 %,  Brazil,Fortaleza,16,16,German Aerospace Center (DLR),Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2517,,100 %,  Brazil,Belem,197,60,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2929,,0 %,  Brazil,Curitiba,0,0,,Dead,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
3019,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2576,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
3103,,100 %,  Canada,Multiple Locations,139,1,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
2267,,100 %,  Canada,Dartmouth,21,2,,Online,India Standard Time,19/10/2021,21:25:41,https://www.aishub.net/stations?page=2
